FIPS_NUM	County	State	PopulationSize	Population	cbsa_name	cbsa_level	is_central	NAICS1	industry_desc1	industry_gdp1	industry_gdp_share1	NAICS2	industry_desc2	industry_gdp2	industry_gdp_share2	NAICS3	industry_desc3	industry_gdp3	industry_gdp_share3	NAICS4	industry_desc4	industry_gdp4	industry_gdp_share4	NAICS5	industry_desc5	industry_gdp5	industry_gdp_share5	RGDP2002	jobs2002	unem2002	HHprice2002	RGDP2003	jobs2003	unem2003	HHprice2003	RGDP2004	jobs2004	unem2004	HHprice2004	RGDP2005	jobs2005	unem2005	HHprice2005	RGDP2006	jobs2006	unem2006	HHprice2006	RGDP2007	jobs2007	unem2007	HHprice2007	RGDP2008	jobs2008	unem2008	HHprice2008	RGDP2009	jobs2009	unem2009	HHprice2009	RGDP2010	jobs2010	unem2010	HHprice2010	RGDP2011	jobs2011	unem2011	HHprice2011	RGDP2012	jobs2012	unem2012	HHprice2012	RGDP2013	jobs2013	unem2013	HHprice2013	RGDP2014	jobs2014	unem2014	HHprice2014	peakRGDPyear	troughRGDPyear	peakjobsyear	troughjobsyear	peakunemyear	troughunemyear	peakHHpriceyear	troughHHpriceyear	avgWage13	avgWageGrowth12	aggRGDP2002	aggjobs2002	aggunem2002	aggHHprice2002	aggRGDP2003	aggjobs2003	aggunem2003	aggHHprice2003	aggRGDP2004	aggjobs2004	aggunem2004	aggHHprice2004	aggRGDP2005	aggjobs2005	aggunem2005	aggHHprice2005	aggRGDP2006	aggjobs2006	aggunem2006	aggHHprice2006	aggRGDP2007	aggjobs2007	aggunem2007	aggHHprice2007	aggRGDP2008	aggjobs2008	aggunem2008	aggHHprice2008	aggRGDP2009	aggjobs2009	aggunem2009	aggHHprice2009	aggRGDP2010	aggjobs2010	aggunem2010	aggHHprice2010	aggRGDP2011	aggjobs2011	aggunem2011	aggHHprice2011	aggRGDP2012	aggjobs2012	aggunem2012	aggHHprice2012	aggRGDP2013	aggjobs2013	aggunem2013	aggHHprice2013	aggRGDP2014	aggjobs2014	aggunem2014	aggHHprice2014	unemgrowth14	jobsgrowth14	rgdpgrowth14	hhpricegrowth14
48489	"Willacy County"	"TX"	"small"	21921	"Raymondville, TX"	"1"	"1"	"561"	"Administrative services"	81.7711	14.56457	"517"	"Telecom services"	31.8609	5.674868	"FH"	"Forestry and fishing"	18.8265	3.353261	"FR"	"Agriculture"	7.8759	1.402807	"493"	"Warehousing"	5.3181	.9472274	5.035e+08	6390	12.62	44450	4.769e+08	6760	11.85	45740	4.487e+08	6590	11.36	46870	4.769e+08	6830	9.44	50700	4.736e+08	6920	9.11	53040	4.962e+08	6910	8.18	53520	4.883e+08	7010	9.02	52170	4.979e+08	7430	11.82	51250	5.599e+08	8160	12.79	52360	4.783e+08	7900	14.63	54100	5.006e+08	7610	14.05	58490	5.018e+08	7760	13.77	64680	5.276e+08	8010	11.71	68030	2002	2004	2009	2009	2007	2011	2007	2009	32402	-.13452577	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-14.96006	3.221649	5.135614	5.179345
48491	"Williamson County"	"TX"	"medium-sized"	471014	"Austin-Round Rock, TX"	"2"	"1"	"423"	"Wholesale:  durables"	3092.494	18.64863	"446"	"Pharmacies"	136.5008	.8231393	"713"	"Entertainment"	111.4195	.6718918	"448"	"Clothing stores"	103.6693	.6251558	"624"	"Social assistance"	86.3419	.5206667	7.208e+09	151430	5.64	153780	7.838e+09	156120	5.69	153180	8.585e+09	163650	4.7	152670	1.003e+10	171800	4.54	162870	1.093e+10	180450	4.21	172160	1.201e+10	185510	3.74	179750	1.229e+10	192750	4.57	181450	1.184e+10	195690	7.28	179000	1.224e+10	206680	7.23	186000	1.306e+10	214440	6.87	186030	1.376e+10	222430	5.93	197820	1.431e+10	231860	5.29	211840	1.511e+10	241100	4.48	226610	2008	2009	2009	2009	2007	2009	2008	2009	49659	.01881575	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-15.31191	3.985163	5.562069	6.972243
48493	"Wilson County"	"TX"	"small"	45418	"San Antonio-New Braunfels, TX"	"2"	"0"	"GVL"	"Local government"	146.9105	17.83991	"FR"	"Agriculture"	107.4742	13.051	"445"	"Food  stores"	26.3299	3.197341	"623"	"Residential care"	16.03	1.946584	"212"	"Mining"	4.6915	.5697069	5.078e+08	15620	5.25	106280	5.264e+08	16000	5.7	113500	5.400e+08	16510	5.09	119740	5.559e+08	16890	4.76	132270	5.785e+08	17400	4.43	140070	5.766e+08	17370	4.11	152260	5.685e+08	17820	4.71	153900	5.600e+08	17780	6.43	154650	5.944e+08	18560	7.28	156250	6.010e+08	18790	7.09	157730	6.439e+08	19120	5.98	165520	7.003e+08	19530	5.74	178110	7.176e+08	20010	4.75	187070	2006	2009	2008	2008	2007	2010	2009	2009	32472	.07827139	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-17.24739	2.457757	2.463125	5.030599
48495	"Winkler County"	"TX"	"small"	7606	""	""	""	"213"	"Mining support"	113.6166	14.95141	"532"	"Rental services"	72.6049	9.554463	"486"	"Pipeline transportation"	43.7225	5.753676	"533"	"Royalties"	40.5696	5.338769	"425"	"Wholesale trade: brokers"	38.4019	5.05351	3.742e+08	2750	8.73	42100	3.575e+08	2850	7.44	43390	3.707e+08	2900	6.15	44550	3.725e+08	2900	4.72	48070	4.240e+08	3080	3.93	50480	4.839e+08	3230	3.2	52260	5.060e+08	3320	3.82	52830	4.798e+08	3110	9.25	53660	4.723e+08	3140	7.9	55890	5.379e+08	3380	6.07	57090	6.518e+08	3590	4.73	61210	7.046e+08	3760	4.41	69410	7.472e+08	3780	3.75	72400	2008	2010	2008	2009	2007	2009	2009	2009	57831	.113592	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-14.96599	.5319149	6.046241	4.307737
48497	"Wise County"	"TX"	"medium-sized"	60939	"Dallas-Fort Worth-Arlington, TX"	"2"	"0"	"213"	"Mining support"	537.1668	16.0022	"484"	"Truck transportation"	140.9	4.197411	"FR"	"Agriculture"	134.3496	4.002274	"336"	"Transportation equipment"	132.4062	3.944381	"327"	"Nonmetallic mineral products"	25.32	.7542828	1.664e+09	25070	5.4	104690	1.629e+09	25320	5.83	108920	1.637e+09	25830	5.21	110540	1.857e+09	26370	4.68	116820	2.231e+09	26610	4.39	119680	2.518e+09	26130	4.2	120650	2.518e+09	26270	4.42	117090	2.157e+09	25940	8.6	113790	2.291e+09	25950	8.11	115670	2.512e+09	26440	7.22	117280	2.867e+09	26950	6.42	125400	3.071e+09	27500	5.89	143370	3.155e+09	28060	4.91	151940	2008	2009	2006	2009	2007	2009	2007	2009	46876	.06120529	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-16.63837	2.036364	2.728688	5.97754
48499	"Wood County"	"TX"	"small"	42306	""	""	""	"221"	"Utilities"	135.3342	8.285613	"FR"	"Agriculture"	78.8388	4.826775	"311"	"Food"	37.464	2.293672	"623"	"Residential care"	24.1054	1.475813	"444"	"Building material dealers"	13.026	.7974954	1.016e+09	15930	6.43	86590	1.025e+09	16380	6.71	88470	1.062e+09	16450	6.15	89840	1.107e+09	16670	5.51	96760	1.170e+09	16920	5.1	101860	1.190e+09	17080	4.54	105150	1.192e+09	17100	5.15	104490	1.193e+09	17220	7.92	102700	1.194e+09	17110	8.3	103430	1.196e+09	17110	7.99	104200	1.311e+09	16930	7.2	110260	1.425e+09	17030	6.64	120420	1.512e+09	17400	5.64	126310	2009	2009	2009	2012	2007	2010	2007	2009	33603	.03507886	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-15.06024	2.172637	6.123523	4.891214
48501	"Yoakum County"	"TX"	"small"	8184	""	""	""	"211"	"Oil and gas"	565.8976	44.68555	"213"	"Mining support"	158.6245	12.52563	"486"	"Pipeline transportation"	25.803	2.037509	"FH"	"Forestry and fishing"	25.3065	1.998303	"562"	"Waste management services"	14.599	1.152796	5.360e+08	3130	5.41	57530	5.203e+08	3230	5.45	59390	5.467e+08	3160	5.1	61190	5.755e+08	3140	4.62	66260	6.153e+08	3430	3.96	69700	6.875e+08	3740	3.28	72090	7.244e+08	3950	3.12	72810	7.335e+08	3810	7.53	74200	7.340e+08	3850	6.21	77720	9.335e+08	4430	4.6	80480	1.169e+09	4680	3.59	89080	1.251e+09	4560	3.47	102610	1.311e+09	4600	2.95	111050	2009	2009	2008	2009	2008	2009	2009	2009	53404	.10211099	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-14.98559	.877193	4.737435	8.225319
48503	"Young County"	"TX"	"small"	18341	""	""	""	"213"	"Mining support"	102.3587	7.579781	"221"	"Utilities"	84.9479	6.290491	"331"	"Primary metal"	22.5431	1.669343	"337"	"Furniture products"	21.9711	1.626985	"562"	"Waste management services"	6.8135	.5045476	9.081e+08	8430	5.87	62080	8.400e+08	8460	5.99	63490	8.994e+08	8590	5.19	64360	9.824e+08	8980	4.21	69260	1.048e+09	9270	3.82	72950	1.086e+09	9210	3.25	75270	1.107e+09	9450	3.51	74850	1.066e+09	9100	6.39	74340	1.048e+09	9190	6.79	76550	1.055e+09	9120	6.32	77960	1.185e+09	9210	5	82290	1.235e+09	9330	4.59	90090	1.299e+09	9410	3.9	96780	2008	2010	2008	2009	2007	2010	2007	2009	39795	.03700684	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-15.03268	.8574491	5.251009	7.425908
48505	"Zapata County"	"TX"	"small"	14390	"Zapata, TX"	"1"	"1"	"213"	"Mining support"	257.2288	28.09097	"238"	"Specialty trade contractors"	65.0722	7.106285	"237"	"Heavy construction"	39.8178	4.348349	"562"	"Waste management services"	26.4559	2.889148	"FR"	"Agriculture"	24.798	2.708095	3.428e+08	4090	8.75	59610	3.553e+08	4320	8.81	61460	3.965e+08	4550	7.33	62800	4.514e+08	4740	6.63	66790	4.744e+08	4610	6.12	68300	5.111e+08	4670	5.37	68920	5.095e+08	4870	5.62	68810	4.794e+08	4780	10.73	69490	5.021e+08	5100	10.67	71390	6.318e+08	5870	8.36	73490	7.665e+08	6300	6.51	81680	8.359e+08	6730	6.23	93810	8.796e+08	6880	5.29	99430	2007	2009	2008	2009	2007	2009	2009	2009	50662	.12581007	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-15.08828	2.228826	5.228969	5.990832
48507	"Zavala County"	"TX"	"small"	12156	""	""	""	"221"	"Utilities"	70.9702	17.44071	"551"	"Management and consulting"	25.9886	6.386618	"FH"	"Forestry and fishing"	10.6347	2.613445	"713"	"Entertainment"	3.6722	.9024318	"711"	"Sports and performing arts"	2.8462	.6994449	3.386e+08	3380	14.46	34410	3.440e+08	3630	13.83	35350	3.395e+08	3530	12.56	36240	3.398e+08	3410	11.5	39320	3.483e+08	3310	11.78	41130	3.520e+08	3310	10.7	41680	3.289e+08	3250	10.84	41200	3.446e+08	3370	14.38	41200	3.651e+08	3520	15.34	42760	3.606e+08	3610	15.38	44320	3.860e+08	3550	14.4	47730	3.743e+08	3380	14.69	52200	3.923e+08	3480	12.49	54520	2007	2008	2003	2008	2007	2011	2007	2008	25316	.0392488	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-14.97617	2.95858	4.825651	4.444445
49001	"Beaver County"	"UT"	"small"	6459	""	""	""	"212"	"Mining"	108.0285	29.07999	"211"	"Oil and gas"	23.345	6.284197	"FR"	"Agriculture"	20.3043	5.465677	"221"	"Utilities"	17.5927	4.735746	"482"	"Rail transportation"	6.5779	1.770693	2.618e+08	2940	4.62	93950	2.600e+08	2810	5.25	96500	2.740e+08	2930	4.53	100720	2.937e+08	2970	4.2	110890	2.977e+08	3040	3.01	126000	2.954e+08	3110	2.54	135780	3.069e+08	3030	3.25	127130	3.380e+08	3350	6.53	111240	3.077e+08	3010	9.71	104690	3.170e+08	3130	7.24	98210	3.088e+08	3060	5.39	105930	3.565e+08	3250	4.11	126490	3.846e+08	3330	3.4	129490	2009	2010	2009	2010	2007	2010	2007	2011	33186	-.00458581	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-17.27494	2.461539	7.908543	2.371729
49003	"Box Elder County"	"UT"	"medium-sized"	50794	"Ogden-Clearfield, UT"	"2"	"1"	"336"	"Transportation equipment"	336.9394	16.25669	"331"	"Primary metal"	220.1038	10.6196	"212"	"Mining"	76.1263	3.672951	"FR"	"Agriculture"	46.6194	2.249299	"492"	"Couriers & messengers"	10.57	.5099826	1.580e+09	19850	5.59	126160	1.641e+09	20250	5.55	128170	1.786e+09	21090	5.11	132360	1.912e+09	21620	4.37	144620	2.115e+09	22220	3.18	163950	2.237e+09	22920	2.7	177860	2.111e+09	22890	3.76	167790	1.971e+09	21470	8.54	146530	2.002e+09	20090	9.35	138020	1.889e+09	19440	8.38	125550	1.795e+09	19260	6.45	124920	1.923e+09	19980	5.09	139350	2.020e+09	20630	4.21	147340	2007	2012	2007	2012	2007	2010	2007	2012	33968	-.08440449	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-17.2888	3.253253	5.063324	5.733764
49005	"Cache County"	"UT"	"medium-sized"	116909	"Logan, UT-ID"	"2"	"1"	"311"	"Food"	319.1394	6.204384	"325"	"Chemicals"	228.1875	4.43619	"323"	"Printing"	56.3254	1.095021	"326"	"Plastics and rubber products"	49.7085	.9663821	"624"	"Social assistance"	26.0095	.5056503	3.144e+09	50220	4.17	132750	3.339e+09	52180	3.94	134750	3.502e+09	54560	3.7	138270	3.585e+09	55820	3.29	143460	3.761e+09	57210	2.29	145070	4.190e+09	59720	2.07	151580	4.053e+09	60220	2.57	149950	4.115e+09	59000	5.82	135000	4.345e+09	58460	5.84	133430	4.469e+09	58350	4.87	127710	4.650e+09	59110	4.09	137820	4.856e+09	60760	3.57	157710	4.998e+09	62870	2.92	166170	2007	2008	2008	2011	2007	2010	2007	2011	32320	-.00619959	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-18.20728	3.472679	2.931776	5.364276
49007	"Carbon County"	"UT"	"small"	20988	"Price, UT"	"1"	"1"	"212"	"Mining"	105.1315	10.95946	"221"	"Utilities"	52.0418	5.42511	"333"	"Machinery"	8.556	.8919222	"562"	"Waste management services"	8.3995	.8756078	"493"	"Warehousing"	7.1508	.7454368	8.559e+08	8760	6.96	95040	8.257e+08	8690	7.74	96520	8.380e+08	8760	6.68	99990	9.208e+08	9150	4.94	109620	1.020e+09	9590	3.44	124590	9.958e+08	9320	3.69	135750	1.016e+09	9740	4.01	129560	1.033e+09	9710	8.38	115530	9.945e+08	9510	8.51	110590	9.826e+08	9260	7.27	103190	9.042e+08	8990	6.7	110110	8.712e+08	8860	5.91	132400	9.178e+08	9070	4.89	139650	2009	2013	2008	1996	2006	2010	2007	2011	38587	-.00584061	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-17.25888	2.370203	5.351301	5.475831
49009	"Daggett County"	"UT"	"small"	1127	""	""	""	"GVF"	"Federal government"	7.548	22.10029	"721"	"Accommodation"	3.7571	11.00066	"485"	"Transit transportation"	2.5858	7.571135	"713"	"Entertainment"	1.7769	5.202703	"FR"	"Agriculture"	1.298	3.8005	34620000	480	4.78	90450	33500000	460	5.36	91580	33520000	480	5.38	95580	33690000	480	5.18	106040	34360000	480	4.76	121430	33520000	500	3.58	132920	34030000	440	3.79	128160	29330000	450	6.16	116000	30790000	450	7.75	111640	30920000	440	6.34	102060	29280000	420	5.11	105890	29420000	410	4.97	126900	31520000	430	4.11	139100	2002	2012	2007	1998	2007	2010	2007	2011	36503	.09297447	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-17.30382	4.878049	7.138001	9.613869
49011	"Davis County"	"UT"	"medium-sized"	322094	"Ogden-Clearfield, UT"	"2"	"1"	"GVF"	"Federal government"	1525.877	13.04856	"324"	"Oil and coal products"	1029.925	8.807419	"336"	"Transportation equipment"	300.6932	2.571383	"713"	"Entertainment"	102.5042	.8765664	"493"	"Warehousing"	75.7246	.6475601	7.709e+09	118330	5.01	151540	8.138e+09	122590	5.14	153310	8.626e+09	127240	4.73	153780	9.016e+09	131570	4.01	159530	9.574e+09	137190	2.88	170330	9.813e+09	141520	2.54	183980	9.589e+09	141490	3.16	177500	9.375e+09	136130	7	152910	9.676e+09	135660	7.34	145290	1.018e+10	136830	6.2	137550	1.052e+10	140480	5.01	148050	1.088e+10	145090	4.19	177080	1.117e+10	150060	3.49	184510	2007	2009	2007	2010	2007	2010	2007	2011	39137	.01248672	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	-16.70644	3.42546	2.650247	4.195844
49013	"Duchesne County"	"UT"	"small"	20308	""	""	""	"211"	"Oil and gas"	417.6061	30.96051	"213"	"Mining support"	149.153	11.05792	"FH"	"Forestry and fishing"	22.6002	1.675535	"FR"	"Agriculture"	17.6294	1.30701	"515"	"Broadcasting"	13.0828	.9699335	6.419e+08	6530	6.7	89820	6.040e+08	6460	6.73	92710	6.816e+08	6920	5.68	97820	7.537e+08	7420	4.38	109820	8.629e+08	8290	2.83	127660	1.024e+09	9050	2.27	141480	1.099e+09	10080	2.48	137620	1.158e+09	9520	9.06	125010	1.087e+09	8890	8.38	121710	1.162e+09	9540	5.51	113100	1.371e+09	10520	3.85	120300	1.476e+09	10680	3.46	148600	1.609e+09	11060	2.86	160800	2009	2010	2008	2010	2007	2009	2007	2011	46380	.05440156	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-17.34104	3.558053	9.014667	8.20996
49015	"Emery County"	"UT"	"small"	10749	""	""	""	"221"	"Utilities"	203.0351	37.2379	"212"	"Mining"	85.4351	15.66933	"236"	"Building construction"	34.836	6.389139	"517"	"Telecom services"	29.1659	5.349207	"FR"	"Agriculture"	19.279	3.535888	4.422e+08	4440	7.11	94560	4.373e+08	4520	8.04	95700	4.815e+08	4810	6.92	98730	5.443e+08	4900	5.16	107630	5.865e+08	5080	3.47	121880	5.673e+08	4980	3.38	133090	5.296e+08	4890	3.56	126900	5.020e+08	4910	7.5	112310	5.261e+08	4890	7.49	106850	5.023e+08	4690	7.33	101810	4.062e+08	4370	7.14	114870	4.372e+08	4430	6.01	145300	4.679e+08	4530	4.97	153870	2006	2012	2006	2012	2007	2009	2007	2011	43285	-.2646263	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	-17.30449	2.257336	7.036164	5.898142
